product_url,product_name,mrp,rating,no_of_reviews,description
https://www.homedepot.com/p/Kwikset-SmartCode-909-Venetian-Bronze-Single-Cylinder-Electronic-Deadbolt-Featuring-SmartKey-Security-and-Tustin-Passage-Lever-909TNL720-11PSMT/206613146,SmartCode 909 Venetian Bronze Single Cylinder Electronic Deadbolt Featuring SmartKey Security and Tustin Passage Lever,122,4.1,293,"Convenient 1-touch locking & programmable codes for keyless entry
Lock & handle install easily in minutes with just a screwdriver
SmartKey Security re-key allows you to rekey your lock in seconds
"
https://www.homedepot.com/p/Kwikset-Halo-Satin-Nickel-Electronic-Smart-Lock-Deadbolt-Feat-SmartKey-Security-Touchscreen-and-WiFi-and-San-Clemente-Handleset-939-815xHFL-15/314938669,Halo Satin Nickel Electronic Smart Lock Deadbolt Feat SmartKey Security Touchscreen and WiFi and San Clemente Handleset,348,3,2,"No hub or bridge required; just connect the lock to your Wi-Fi
Lock and unlock your door with the latest fingerprint technology
Includes both Halo deadbolt and San Clemente Handle set
"
https://www.homedepot.com/p/Lutron-Caseta-Smart-Dimmer-Switch-for-Wall-Ceiling-Lights-150W-LED-Light-Almond-PD-6WCL-LA-PD-6WCL-LA/205131590,"Caseta Smart Dimmer Switch for Wall & Ceiling Lights, 150W LED, Light Almond (PD-6WCL-LA)",59,4.6,365,"Works w/Alexa, Google Assistant, Ring and more (bridge required)
Works with dimmable LEDs, incandescent and halogen bulbs
Pair with a Pico remote for wireless control of your lights
"
https://www.homedepot.com/p/Ring-Alarm-Pro-Base-Station-B08HSRZ58F/317064651,Alarm Pro Base Station,174,4.7,44,"Ring Alarm Pro Base Station with built-in eero Wi-Fi 6 router
eero Wi-Fi 6 router blankets your home in fast, reliable wifi
Connects to all Ring Alarm components*
"
https://www.homedepot.com/p/Arlo-Essential-Wired-Video-Doorbell-HD-Video-180-Degree-View-Night-Vision-2-Way-Audio-Easy-Installation-White-AVD1001-100NAS/312018977,"Essential Wired Video Doorbell - HD Video, 180-Degree View, Night Vision, 2-Way Audio, Easy Installation, White",79,3.8,183,"See from head to toe with 180-degree viewing angle and 1:1 ratio
Receive a video call on your phone when the doorbell is pressed
See who’s at your door at night, even without a light on
"
https://www.homedepot.com/p/Kidde-10-Year-Worry-Free-Hardwired-Smoke-Detector-with-Intelligent-Wire-Free-Voice-Interconnect-and-Safety-Light-21027326/302789434,10 Year Worry-Free Hardwired Smoke Detector with Intelligent Wire-Free Voice Interconnect and Safety Light,64,3.5,30,"Smoke alarm requires hardwire installation
10-year battery backup for protection even during power outages
Alarm features wire-free interconnectivity via radio frequency
"
https://www.homedepot.com/p/Amazon-Echo-Show-5-2nd-Gen-Kids-in-Chameleon-B08LMSC4WZ/317531756,Echo Show 5 (2nd Gen) Kids in Chameleon,94,4.5,55,"Ask Alexa to play videos, help with homework, make video calls
Easy-to-use parental controls - set limits and filter content
Packed with entertainment with 1 year of Amazon Kids+ included
"
https://www.homedepot.com/p/Ring-Video-Doorbell-Pro-2-with-Floodlight-Cam-Plus-Black-B0C59H6K5P/326681516,"Video Doorbell Pro 2 with Floodlight Cam Plus, Black",449,4.6,336,"1080p HD Video hardwired outdoor security camera and doorbell
Motion-activated LED lights, 105db siren, custom motion zones
2-way talk, mobile notifications, color night vision
"
https://www.homedepot.com/p/Roku-Streambar-Pro-2-In-1-Soundbar-and-Media-Streaming-Device-in-Black-9101R2/317163213,Streambar Pro 2-In-1 Soundbar and Media Streaming Device in Black,179,4.5,11,"Cinematic sound and powerful 4K streaming
Crisp, clear dialogue and dynamic bass
Great for large rooms and TVs
"
https://www.homedepot.com/p/Ring-Alarm-Smoke-CO-Listener-4SS1S8-0EN0/308508196,Alarm Smoke/CO Listener,33,3.3,32,"Smoke/CO Listener that connects to Ring Alarm (sold separately)
Get alerts when existing smoke and CO alarms sound their sirens**
Place within 6 inches of existing smoke or CO alarms
"
https://www.homedepot.com/p/Schlage-Camelot-Aged-Bronze-Sense-Smart-Door-Lock-with-Right-Handed-Accent-Lever-Door-Handleset-BE479AA-V-CAM-716-FE285-CAM-716-ACC-RH/301336774,Camelot Aged Bronze Sense Smart Door Lock with Right Handed Accent Lever Door Handleset,322,4.5,456,"Smart Home hub required
Works with Amazon Alexa, Apple HomeKit, and Google Assistant
Schedule & send access codes to work only at specific days/times
"
https://www.homedepot.com/p/Ring-Alarm-Wireless-Motion-Detector-2nd-Gen-4SP1SZ-0EN0/312689485,Alarm Wireless Motion Detector (2nd Gen),29,4,26,"Motion Detector for Ring Alarm Security Kit
Sends notifications when Ring Alarm is armed and motion detected*
Easy installation, mounts to room corners or flat walls
"
https://www.homedepot.com/p/SimpliSafe-Smart-Lock-WiFi-Connected-Wireless-Battery-with-PIN-Pad-and-Remote-Access-White-SLK100WW/321136144,"Smart Lock, WiFi Connected, Wireless (Battery) with PIN Pad and Remote Access - White",119,4.9,41,"Engineered to ensure your whole home is always locked
Program your door to automatically lock on a timer.
Sync your lock with Alexa or Google Assistant for voice control
"
https://www.homedepot.com/p/RemoteLock-5i-WiFi-Satin-Nickel-Electronic-Deadbolt-Door-Lock-Boulder-LS-DB5i-SN-B/301575081,RemoteLock 5i WiFi Satin Nickel Electronic Deadbolt Door Lock - Boulder,249,5,1,"Requires monthly software subscription. Plans start at $6/mo.
Designed for easy installation, connection and use.
Monitor and control via web or mobile app.
"
https://www.homedepot.com/p/Ring-Alarm-Glass-Break-Sensor-2-pack-B09BY4LKKG/319484839,Alarm Glass Break Sensor (2-pack),69,4.9,96,"Monitor glass windows and doors**
Receive notifications whenever breaking glass is detected**
Requires Ring Alarm or Ring Alarm Pro
"
https://www.homedepot.com/p/Google-Nest-Cam-Battery-Outdoor-or-Indoor-Security-Camera-2-Pack-Additional-Charge-Cable-1M-GA03779/319077453,Nest Cam (Battery) - Outdoor or Indoor Security Camera (2-Pack) + Additional Charge Cable (1M),344,3.4,107,"1080 TVL IP turret camera ensures HD video day and night
Features a wide 130° viewing angle and night vision
2-way audio allows for hearing and talking back
"
https://www.homedepot.com/p/Schlage-Camelot-Aged-Bronze-Sense-Smart-Deadbolt-and-Camelot-Handleset-with-Accent-Handle-with-Camelot-Trim-BE479AAVCAM716FE285GCAM716ACCCAM/313305331,Camelot Aged Bronze Sense Smart Deadbolt and Camelot Handleset with Accent Handle with Camelot Trim,303,4,9,"Smart Home hub required
Works with Amazon Alexa, Apple HomeKit, and Google Assistant
Add a Schlage Sense Wi-Fi Adapter to lock/unlock from anywhere
"
https://www.homedepot.com/p/Lutron-Caseta-Smart-Dimmer-Switch-and-Remote-Kit-for-Wall-and-Ceiling-Lights-150-Watt-LED-Bulbs-P-PKG1W-2PK-WH-2-Pack-P-PKG1W-2PK-WH/308136313,"Caseta Smart Dimmer Switch and Remote Kit for Wall and Ceiling Lights, 150-Watt LED Bulbs (P-PKG1W-2PK-WH) (2-Pack)",140,4.8,559,"Works w/Alexa, Google Assistant, Ring and more (bridge required)
Pico remote provides control of lights from anywhere in the home
Easy to use, simple to set up; install in as little as 15 minutes
"
https://www.homedepot.com/p/Ring-Solar-Charger-for-Video-Doorbell-2nd-Generation-B0B3F9LS2G/323883702,Solar Charger for Video Doorbell (2nd Generation),44,2.9,7,"Solar charger for Video Doorbell (2nd Generation)
Keep doorbell charged up to 35% longer than previous
Easy installation, weather-resistant built-in solar panels
"
https://www.homedepot.com/p/eufy-Security-Video-Doorbell-2K-Wi-Fi-Wireless-Smart-Video-Camera-with-Chime-Black-T8212111/318345968,Video Doorbell 2K Wi-Fi Wireless Smart Video Camera with Chime - Black,179,4.6,37,"A crystal-clear 2K image
Secure local storage
Camera intelligently detects body shape and face pattern
"
https://www.homedepot.com/p/Kwikset-Z-Wave-SmartCode-914-Lifetime-Polished-Brass-Single-Cylinder-Electronic-Deadbolt-Featuring-SmartKey-Security-914TRLZW500L03R/305360461,Z-Wave SmartCode 914 Lifetime Polished Brass Single Cylinder Electronic Deadbolt Featuring SmartKey Security,187,4.2,16,"SmartKey Security re-keying allows you to re-key lock yourself
Lock your door with the touch of a button
Easy to program user access codes for increased security
"
https://www.homedepot.com/p/SimpliSafe-Smart-Indoor-Outdoor-Siren-Alarm-Wi-Fi-Connected-Wireless-Battery-White-1-Pack-AUS301/321098677,"Smart Indoor/Outdoor Siren Alarm, Wi-Fi Connected, Wireless (Battery) - White (1-Pack)",59,5,3,"105dB alarm alerts burglars that the police are on the way
Weatherized for installation indoors/sheltered areas outdoors
Ready to work right out of the box.
"
https://www.homedepot.com/p/Ring-Stick-Up-Cam-Wireless-Indoor-Outdoor-Standard-Security-Camera-Pan-Tilt-Mount-in-White-B0946D128Y/319911326,Stick Up Cam Wireless Indoor/Outdoor Standard Security Camera Pan-Tilt Mount in White,44,5,1,"A mount that lets your Stick Up Cam Plug-In pan and tilt.
Pan-Tilt Mount provides a 340° rotation and 60° tilt.
Weather-resistant design allows for indoor and outdoor use.
"
https://www.homedepot.com/p/Kwikset-Z-Wave-SmartCode-916-Touchscreen-Contemporary-Single-Cylinder-Venetian-Bronze-Keypad-Electronic-Deadbolt-with-SmartKey-99160-021/302238837,Z-Wave SmartCode 916 Touchscreen Contemporary Single Cylinder Venetian Bronze Keypad Electronic Deadbolt with SmartKey,199,3.9,9,"SmartKey Security re-keying allows you to re-key lock yourself
Voice control via Amazon Alexa (hub required, sold separately)
Requires 4 AA batteries, purchased separately
"
https://www.homedepot.com/p/Globe-Electric-Wi-Fi-Smart-3-in-Ultra-Slim-LED-Recessed-Lighting-Kit-2-Pack-Multi-Color-Changing-RGB-Tunable-White-Wet-Rated-50466/318510464,"Wi-Fi Smart 3 in. Ultra Slim LED Recessed Lighting Kit 2-Pack, Multi-Color Changing RGB, Tunable White, Wet Rated",60,4.5,26,"Hub-free installation enables quick and easy setup
Wet-rated kit can be installed in indoor and outdoor spaces
Ideal for your shower, bathroom, kitchen and outdoor soffits
"
https://www.homedepot.com/p/Yale-1-6-in-White-Smart-Cabinet-Lock-with-Bluetooth-and-Wi-Fi-YRCB490-CB1-WSP/316861454,1.6 in. White Smart Cabinet Lock with Bluetooth and Wi-Fi,129,4.3,12,"Secure medicine, liquor, cleaning supplies, documents and more
Monitor access history with the free Yale Access app
Easy installation with all hardware included
"
https://www.homedepot.com/p/Google-Nest-Wifi-Add-On-Point-with-Google-Assistant-Mist-GA01423-US/313475143,Nest Wifi - Add On Point with Google Assistant - Mist,127,4.1,1123,"Wi-Fi extender works with Google Nest Wifi Mesh AX2200 Router
Additional 1600 sq. ft. of fast Wi-Fi coverage to mesh system
Built-in Google Assistant allows control of other smart devices
"
https://www.homedepot.com/p/Wyze-3-in-1-Digital-Room-Sensor-for-Smart-Thermostat-3-Pack-WTMSRS3PK/320957660,3-in-1 Digital Room Sensor for Smart Thermostat (3-Pack),79,3.7,107,"No wires required. Easy to install
Prioritizes comfort in occupied rooms
Works with Wyze Smart Thermostat
"
https://www.homedepot.com/p/Roku-Wireless-Speakers-Surround-Sound-System-for-Roku-TV-with-2-Speakers-in-Black-9020R2/313665579,Wireless Speakers Surround Sound System for Roku TV with 2 Speakers in Black,157,4.7,31,"Pairs easily with Bluetooth-enabled device for streaming music
2 speakers work together for room-filling audio and dynamic bass
Enables easy placement on shelf or wall mounting
"
https://www.homedepot.com/p/eufy-Security-SoloCam-L40-Wireless-Wi-Fi-Home-Security-Outdoor-Surveillance-Solo-Camera-2K-HD-T8123J21/318345937,SoloCam L40 Wireless Wi-Fi Home Security Outdoor Surveillance Solo Camera 2K HD,169,4.4,30,"600-lumen spotlight switches on as soon as motion is detected.
Capture every detail in 2K resolution.
IP67 Weatherproof Rating
"
https://www.homedepot.com/p/Kwikset-Z-Wave-SmartCode-Touchscreen-Satin-Nickel-Single-Cylinder-Keypad-Electronic-Deadbolt-featuring-Tustin-Hall-Closet-Lever-91615-TNL15/311223268,Z-Wave SmartCode Touchscreen Satin Nickel Single Cylinder Keypad Electronic Deadbolt featuring Tustin Hall/Closet Lever,227,4,1,"SmartKey Security re-keying allows you to re-key lock yourself
Voice control via Amazon Alexa (hub required, sold separately)
Requires 4 AA batteries, purchased separately
"
https://www.homedepot.com/p/Schlage-Century-Satin-Nickel-Connect-Smart-Lock-with-Alarm-and-Latitude-Lever-Handleset-BE469ZP-V-CEN619-FE285-V-LAT-619-CEN/309695116,Century Satin Nickel Connect Smart Lock with Alarm and Latitude Lever Handleset,289,4.5,87,"Smart Home hub required
Works with Amazon Alexa, Nexia, Samsung SmartThings, Wink, & more
Universal handleset works on both left and right handed doors
"
https://www.homedepot.com/p/Lutron-Pico-Smart-Remote-for-Caseta-Smart-Fan-Speed-Control-White-PJ2-3BRL-WH-F01R-PJ2-3BRL-WH-F01R/309017197,"Pico Smart Remote for Caseta Smart Fan Speed Control, White (PJ2-3BRL-WH-F01R)",29,4.9,20,"Provides wireless control of Caseta smart fan control
Turn your fan on/off or adjust speed with the touch of a button
10-year battery life (battery included in remote)
"
https://www.homedepot.com/p/Homewerks-Worldwide-70-CFM-Bathroom-Exhaust-Fan-with-Bluetooth-Speaker-7130-04-BT/206934433,70 CFM Bathroom Exhaust Fan with Bluetooth Speaker,79,3.8,25,"Easy installation bathroom fan with Bluetooth speaker built-in
70 CFM exhaust fan made to clear humidity from rooms up to 70 SF
1.5 sones allow this ventilation fan to quietly remove humid air
"
https://www.homedepot.com/p/August-Bluetooth-Smart-Lock-Silver-Retrofits-Over-Existing-Deadbolt-AUGSL04-M01-S04/303114012,Bluetooth Smart Lock Silver (Retrofits Over Existing Deadbolt),146,4,484,"Secure, keyless entry for your smart home
Grant access to friends and family with the app
Fits over your existing deadbolt, so you can keep your keys
"
https://www.homedepot.com/p/Ring-Wired-and-Wireless-Refurbished-1080p-HD-Wi-Fi-Video-Door-Bell-2-Smart-Home-Camera-Removable-Battery-Works-with-Alexa-R8VRS7-0EN0/312193737,"Wired and Wireless Refurbished-1080p HD Wi-Fi Video Door Bell 2, Smart Home Camera, Removable Battery, Works with Alexa",119,4.3,772,"2 way audio w/Mic, 1080HD video with infrared night vision
Rechargeable replaceable battery/existing wiring, solar available
Monitor your home from any iOS, Android, Mac or Windows 10 device
"
https://www.homedepot.com/p/Google-Nest-Thermostat-Smart-Programmable-Wi-Fi-Thermostat-2-Pack-Snow-VBCC8SW2PK20/315234961,Nest Thermostat - Smart Programmable Wi-Fi Thermostat - 2 Pack - Snow,259,3.6,909,"Control your thermostat from wherever with the Google Home app
Designed so you can install it yourself in 30 minutes or less
Helps you create an energy-efficient schedule
"
https://www.homedepot.com/p/Google-Nest-Audio-Smart-Speaker-with-Google-Assistant-in-Chalk-2-Pack-VBCE2CK20/315186966,Nest Audio - Smart Speaker with Google Assistant in Chalk (2-Pack),199,4.5,57,"Play from room to room as you move around your smart home
Control your smart home with Google Assistant or just a tap
Use your voice with the smart speaker to stream music and more
"
https://www.homedepot.com/p/Amazon-Smart-Plug-White-B01MZEEFNX/313729853,"Smart Plug, White",24,4.8,130,"Add voice control to any outlet by pairing with Alexa
Set up this smart plug in less than 5 minutes
Set schedules and control remotely via the Alexa app
"
https://www.homedepot.com/p/Lutron-Caseta-Pedestal-for-Pico-Remoteas-White-L-PED1-WH-L-PED1-WH/204718235,"Caseta Pedestal for Pico Remoteas, White (L-PED1-WH)",12,4.8,61,"Holds (1) Pico remote at convenient angle for tabletop use
Option available to hold 2 Pico remotes (L-PED2-XX)
Available in 2 sizes
"
https://www.homedepot.com/p/Security-Battery-Dual-Cam-2K-Doorbell-E8213J11/320087244,Security Battery Dual Cam 2K Doorbell,259,4.9,24,"Dual camera video doorbell
package protection
dual motion detection
"
https://www.homedepot.com/p/Ring-Solar-Charger-for-Video-Doorbell-3-and-4-2nd-Generation-B0B3FCLY26/323883681,Solar Charger for Video Doorbell 3 and 4 (2nd Generation),44,3,2,"Solar charger for Video Doorbell 3 and Video Doorbell 4
Keep doorbell charged up to 35% longer than previous versions
Easy installation, weather-resistant built-in solar panels
"
https://www.homedepot.com/p/Blink-Blink-Outdoor-2-CAM-Plus-Blink-Mini-BLINK3CAM2MINI-DIY/315118956,Blink Outdoor 2 CAM Plus Blink Mini,214,5,1,"1080p HD camera with microphone allows for 2-way communication
Features 1 ft. night vision and 110° field of view
Motion-activated camera sends alert to your smartphone
"
https://www.homedepot.com/p/Ring-White-Solar-Panel-for-Video-Doorbell-3-and-Video-Doorbell-4-B08RMR4FLL/322404254,White Solar Panel for Video Doorbell 3 and Video Doorbell 4,49,2.4,3,"Weather-resistant solar panel to power your Ring doorbell
Adjustable mounting bracket for maximum exposure
Only works with Video Doorbell 3 & 4
"
https://www.homedepot.com/p/Kwikset-Halo-Touch-Satin-Nickel-Traditional-Fingerprint-WiFi-Elect-Smart-Lock-Deadbolt-Feat-SmartKey-Security-with-Tustin-Lever-959TRL720TNL15/314974230,Halo Touch Satin Nickel Traditional Fingerprint WiFi Elect Smart Lock Deadbolt Feat SmartKey Security with Tustin Lever,236,4.7,3,"No hub or bridge required; just connect the lock to your WiFi
Lock and unlock your door with the latest fingerprint technology
Includes both Halo deadbolt and Tustin door lever
"
https://www.homedepot.com/p/Kwikset-Z-Wave-SmartCode-916-Touchscreen-Contemporary-Single-Cylinder-Polished-Chrome-Keypad-Electronic-Deadbolt-with-SmartKey-916CNTTSCR26ZWS/302238825,Z-Wave SmartCode 916 Touchscreen Contemporary Single Cylinder Polished Chrome Keypad Electronic Deadbolt with SmartKey,198,3,5,"SmartKey Security re-keying allows you to re-key lock yourself
Voice control via Amazon Alexa (hub required, sold separately)
Requires 4 AA batteries, purchased separately
"
https://www.homedepot.com/p/TP-LINK-Mini-Smart-Indoor-Wi-Fi-Plug-HS105/311991206,Mini Smart Indoor Wi-Fi Plug,19,4.3,100,"Turn connected devices on/off from anywhere with your smartphone
Control with your voice using Amazon Alexa or Google Assistant
No hub required, setup & control using Kasa App (Android and iOS)
"
https://www.homedepot.com/p/Ring-Alarm-Wireless-Keypad-2nd-Gen-4AK1SZ-0EN0/312689494,Alarm Wireless Keypad (2nd Gen),49,4.4,13,"Keypad for Ring Alarm Security Kit
Choose Home, Away and Disarmed Security Modes*
Simple set up for table and mounting wall options
"
https://www.homedepot.com/p/Philips-Smart-Motion-Sensor-for-Philips-Smart-Wi-Fi-WiZ-Wireless-Connected-Light-Bulbs-560771/313642075,Smart Motion Sensor for Philips Smart Wi-Fi WiZ Wireless Connected Light Bulbs,24,2.9,65,"Turn lights on when motion is detected
Detects motion in a range of up to 10 feet
Works with all Philips Wi-Fi and WiZ connected products
"
https://www.homedepot.com/p/Ring-Video-Doorbell-2-Wedge-Bracket-8KK1S7-0000/307441281,Video Doorbell 2 Wedge Bracket,19,3.1,86,"Viewing angle can be adjusted to ensure better motion detection
Designed for use with the Ring video doorbell 2
Comes with 2 stackable wedges; customizable by painting
"
https://www.homedepot.com/p/Roku-Ultra-2022-4K-HDR-Dolby-Vision-Streaming-Device-and-Roku-Voice-Remote-Pro-4802R/321543495,"Ultra 2022 4K,HDR,Dolby Vision Streaming Device and Roku Voice Remote Pro",111,4.4,5,"Roku's ultimate streaming player
Roku's best Wi-Fi and fast channel launch
Offers personal shortcut buttons and private listening
"
https://www.homedepot.com/p/Wyze-Cam-OG-Telephoto-Indoor-Outdoor-1080p-Wi-Fi-Smart-Home-Security-Camera-with-3X-Optical-Zoom-and-Color-Night-Vision-WYZECGT/325231262,Cam OG Telephoto Indoor/Outdoor 1080p Wi-Fi Smart Home Security Camera with 3X Optical Zoom and Color Night Vision,39,3.7,71,Not available
https://www.homedepot.com/p/Google-Nest-Thermostat-Smart-Programmable-Wi-Fi-Thermostat-Fog-and-Nest-Thermostat-Trim-Kit-Snow-VBCC8FGTKSW20/315234956,Nest Thermostat - Smart Programmable Wi-Fi Thermostat Fog and Nest Thermostat Trim Kit Snow,144,3,7,"Control your thermostat from wherever with the Google Home app
Designed so you can install it yourself in 30 minutes or less
Trim kit helps to cover imperfections on your wall
"
https://www.homedepot.com/p/Google-Nest-Learning-Thermostat-Smart-Wi-Fi-Thermostat-Copper-Nest-Temperature-Sensor-VBD3CKR2018/308167105,Nest Learning Thermostat - Smart Wi-Fi Thermostat Copper + Nest Temperature Sensor,288,3.7,17,"Smart thermostat learns your favorite settings and adjusts
ENERGY STAR certified, helps saves money on heating, cooling
Sensor allows you to monitor and customize temp of other rooms
"
https://www.homedepot.com/p/Google-Nest-Mini-2nd-Gen-Smart-Home-Speaker-with-Google-Assistant-in-Charcoal-2-Pack-GA01952/311885713,Nest Mini (2nd Gen) - Smart Home Speaker with Google Assistant in Charcoal (2-Pack),111,4.6,428,"More power and bass makes music bigger and richer
Stream from your phone or your favorite music-streaming service
Control your home with your voice using built-in Google Assistant
"
https://www.homedepot.com/p/JENSEN-Wall-Mountable-2-1-Channel-Bluetooth-Sound-Bar-Speaker-with-Built-In-Subwoofer-JSBW-650/204373542,Wall Mountable 2.1-Channel Bluetooth Sound Bar Speaker with Built-In Subwoofer,121,2.3,8,"Bluetooth-enabled device with A2DP support
RCA, AUX input jacks and digital volume control
Includes base stand, FM receiver, RCA cord and more
"
https://www.homedepot.com/p/Link2Home-Wireless-Indoor-Remote-Control-Outlet-Switch-with-5-RCVs-and-2-Remotes-EM-1001HD/310485205,Wireless Indoor Remote Control Outlet Switch with 5 RCVs and 2 Remotes,39,4.7,317,"3 grounded remote-control outlets - reach 100 ft. away
Space saving, easy set-up, pre-programmed with learning code
Remotely control small appliances, holiday decor and more
"
https://www.homedepot.com/p/Ring-Video-Doorbell-Battery-Plus-with-Spotlight-Cam-Battery-Black-B0C59J3G5R/326634533,"Video Doorbell Battery Plus with Spotlight Cam Battery, Black",349,4.4,64,"1536p, Head-to-Toe HD+ video doorbell and spotlight cam battery
Easy install, privacy zones, rechargeable battery
Two-Way Talk & Quick Replies and customizable motion zones
"
https://www.homedepot.com/p/eufy-Security-Indoor-Wireless-2K-Mini-Camera-Single-Pack-T8414J21/320200171,"Indoor Wireless 2K Mini Camera, Single Pack",59,4.2,19,"Indoor Wired Camera with 2K Resolution and 24/7 Recordings
Pan and tilt to get a clear view of the whole room.
No Monthly Fees or Hidden Costs
"
https://www.homedepot.com/p/Lutron-Caseta-Smart-Lighting-Switch-2-Count-Starter-Kit-with-Smart-Hub-Neutral-Wire-Required-CASETA-2SW-HD-CASETA-2SW-HD/315182110,"Caseta Smart Lighting Switch (2 Count) Starter Kit with Smart Hub, Neutral Wire Required (CASETA-2SW-HD)",150,4.7,90,"Works with Alexa, Google Assistant, Ring and more
Neutral wire required; installs in as little as 15 minutes
Pair with a Pico remote for wireless control of your lights
"
https://www.homedepot.com/p/eufy-Security-Video-Doorbell-2K-Wi-Fi-Wireless-Add-on-Smart-Video-Camera-in-Black-T82101W1/318410532,Video Doorbell 2K Wi-Fi Wireless Add-on Smart Video Camera in Black,124,4.3,23,"2K resolution
On-device AI for human detection
Wireless video doorbell
"
https://www.homedepot.com/p/Lutron-Caseta-Smart-Lighting-Switch-2-Count-Starter-Kit-Neutral-Wire-Required-CASETA-2SWITCH-CASETA-2SWITCH/312482429,"Caseta Smart Lighting Switch (2 Count) Starter Kit, Neutral Wire Required (CASETA-2SWITCH)",194,4.7,90,"Works with Alexa, Google Assistant, Ring and more
Neutral wire required; installs in as little as 15 minutes
Pair with a Pico remote for wireless control of your lights
"
https://www.homedepot.com/p/Lenovo-Smart-Clock-with-the-Google-Assistant-ZA4R0002US/309514636,Smart Clock with the Google Assistant,96,4.4,138,"See alarm suggestions and set it up via voice or touch
Use your voice to control your smart home devices
Play relaxing sounds and get ready for a good sleep
"
https://www.homedepot.com/p/Wyze-AXE5400-Tri-Band-Wi-Fi-6E-Mesh-Router-Pro-Covers-up-to-4000-sq-ft-w-Wired-Backhaul-2-x-1-Gbps-Ports-2-Pack-WF6ETBMRS/324908468,"AXE5400 Tri-Band Wi-Fi 6E Mesh Router Pro, Covers up to 4000 sq. ft. w/ Wired Backhaul, 2 x 1 Gbps Ports - (2-Pack)",279,4.2,100,Not available
https://www.homedepot.com/p/Roku-Streaming-Stick-4K-plus-Media-Streaming-Device-3821R2/318875085,Streaming Stick 4K plus Media Streaming Device,80,4.4,3,"Spectacular Dolby Vision and 4K picture
Long-range Wi-Fi, now up to 2x faster
Rechargeable voice remote with private listening
"
https://www.homedepot.com/p/TOLEDO-Electronic-Touch-Screen-Z-wave-Deadbolt-with-Cam-V180TZW-CUS15/301919146,"Electronic Touch Screen, Z-wave, Deadbolt with Cam",307,4.5,2,"Integrated camera has a 110-degree viewing angle
Deadbolt includes an integrated touch screen
Deadbolt can store up to 30 individual pass codes
"
https://www.homedepot.com/p/Kwikset-Premis-Touchscreen-Smart-Lock-Venetian-Bronze-Single-Cylinder-Keypad-Electronic-Deadbolt-featuring-Juno-Hall-Closet-Knob-91911P-J11P/311225009,Premis Touchscreen Smart Lock Venetian Bronze Single Cylinder Keypad Electronic Deadbolt featuring Juno Hall/Closet Knob,203,Not available,Not available,"SmartKey Security re-keying allows you to re-key lock yourself
Monitor and control lock from anywhere using iOS app and Apple TV
Use Siri voice commands to lock and unlock your door
"
https://www.homedepot.com/p/Crystal-Vision-8-Channel-Wireless-1080p-Full-HD-2MP-2TB-Hard-Drive-Surveillance-System-with-2-Audio-Cameras-and-4-Standard-Cameras-CVT808N-2140C/310204913,8-Channel Wireless 1080p Full HD 2MP 2TB Hard Drive Surveillance System with 2 Audio Cameras and 4 Standard Cameras,458,3.5,11,"1080p FHD video surveillance ensures optimum security
Dedicated Wi-Fi module for safe and reliable connection
Cameras and DVR pair automatically to enable easy set-up
"
https://www.homedepot.com/p/Eufy-RoboVac-G30-Hybrid-Wi-Fi-Robotic-Vacuum-Cleaner-2-in-1-Sweep-and-Mop-with-Smart-Dynamic-Navigation-2-0-T2253J11/318412082,RoboVac G30 Hybrid Wi-Fi Robotic Vacuum Cleaner 2-in-1 Sweep and Mop with Smart Dynamic Navigation 2.0,299,4.5,18,"Smart Dynamic Navigation 2.0
Two Chores Covered
Control at Your Fingertips
"
https://www.homedepot.com/p/Link2Home-Wireless-Indoor-Remote-Control-Outlet-Switch-with-3-RCVs-and-1-Remote-EM-RF300W/309378452,Wireless Indoor Remote Control Outlet Switch with 3 RCVs and 1 Remote,28,4.3,518,"3 grounded remote-control outlets - reach 100 ft. away
Space saving, easy set-up, pre-programmed with learning code
Remotely control small appliances, holiday decor and more
"
https://www.homedepot.com/p/Amazon-Amazon-Echo-Dot-4th-Gen-Kids-Edition-Designed-for-Kids-with-Parental-Controls-in-Panda-B084J4MJCK/315097135,"Amazon Echo Dot (4th Gen) Kids Edition Designed for Kids, with Parental Controls in Panda",59,4.9,31,"Ask Alexa questions, set alarms, and get help with homework
Easy-to-use parental controls - set limits and filter content
Packed with entertainment with 1 year of Amazon Kids+ included
"
https://www.homedepot.com/p/Wyze-Keypad-for-Single-Cylinder-Deadbolt-Smart-Lock-Bluetooth-Keypad-Deadbolt-Smart-Lock-Sold-Separately-WLCKKP1/315126155,"Keypad for Single Cylinder Deadbolt Smart Lock, Bluetooth Keypad, Deadbolt Smart Lock Sold Separately",29,4.7,524,"Wirefree keypad for Wyze lock
One touch lock button
Create and share guest codes to allow access to your home
"
https://www.homedepot.com/p/Kwikset-Z-Wave-SmartCode-Satin-Nickel-Single-Cylinder-Keypad-Electronic-Deadbolt-featuring-Juno-Hall-Closet-Knob-91415-J15/311224903,Z-Wave SmartCode Satin Nickel Single Cylinder Keypad Electronic Deadbolt featuring Juno Hall/Closet Knob,189,Not available,Not available,"SmartKey Security re-keying allows you to re-key lock yourself
Lock your door with the touch of a button
Easy to program user access codes for increased security
"
